in_tm,in_serial,in_pm01_raw,in_pm25_raw,in_pm10_raw,in_temp,in_humi,in_co2,in_voc,in_noise,in_pm10,in_pm25,in_pm01,in_cici_pm10,in_cici_pm25,in_cici_co2,in_cici_voc,in_cici_temp,in_cici_humi,in_cici_noise,in_cici,in_ciai
2021-02-09 12:51,ICW0W2100067,18.0,19.0,20.0,14.6,10.0,540.0,-9999,53.0,20.0,19.0,18.0,93.0,88.0,88.0,80.0,59.0,25.0,81.0,80.0,87.0
2021-02-09 12:52,ICW0W2100067,16.0,17.0,19.0,14.6,10.0,539.0,-9999,53.0,19.0,17.0,16.0,94.0,89.0,88.0,80.0,59.0,25.0,81.0,81.0,88.0
2021-02-09 12:53,ICW0W2100067,16.0,17.0,18.0,14.5,10.0,536.0,-9999,52.0,18.0,17.0,16.0,94.0,89.0,88.0,80.0,58.0,25.0,81.0,81.0,88.0
2021-02-09 12:54,ICW0W2100067,15.0,16.0,17.0,14.5,10.0,531.0,-9999,53.0,17.0,16.0,15.0,94.0,89.0,88.0,80.0,58.0,25.0,81.0,81.0,88.0
2021-02-09 12:55,ICW0W2100067,16.0,17.0,18.0,14.4,10.0,529.0,-9999,52.0,18.0,17.0,16.0,94.0,89.0,88.0,80.0,56.0,25.0,81.0,81.0,88.0
2021-02-09 12:56,ICW0W2100067,15.0,15.0,16.0,14.3,10.0,527.0,-9999,53.0,16.0,15.0,15.0,95.0,90.0,89.0,80.0,55.0,25.0,81.0,82.0,89.0
2021-02-09 12:57,ICW0W2100067,16.0,16.0,16.0,14.3,10.0,522.0,-9999,54.0,16.0,16.0,16.0,95.0,89.0,89.0,80.0,55.0,25.0,80.0,81.0,88.0
2021-02-09 12:58,ICW0W2100067,15.0,16.0,17.0,14.3,10.0,526.0,-9999,53.0,17.0,16.0,15.0,94.0,89.0,89.0,80.0,55.0,25.0,81.0,81.0,88.0
2021-02-09 12:59,ICW0W2100067,14.0,15.0,16.0,14.5,10.0,531.0,-9999,52.0,16.0,15.0,14.0,95.0,90.0,88.0,80.0,58.0,25.0,81.0,81.0,88.0
2021-02-09 13:00,ICW0W2100067,15.0,16.0,17.0,14.6,10.0,527.0,-9999,52.0,17.0,16.0,15.0,94.0,89.0,89.0,80.0,59.0,25.0,81.0,81.0,88.0
2021-02-09 13:01,ICW0W2100067,14.0,14.0,15.0,14.5,10.0,524.0,-9999,53.0,15.0,14.0,14.0,95.0,91.0,89.0,80.0,58.0,25.0,81.0,82.0,89.0
2021-02-09 13:02,ICW0W2100067,14.0,15.0,16.0,14.4,10.0,517.0,-9999,53.0,16.0,15.0,14.0,95.0,90.0,89.0,80.0,56.0,25.0,81.0,82.0,89.0
2021-02-09 13:03,ICW0W2100067,15.0,16.0,18.0,14.2,10.0,519.0,-9999,53.0,18.0,16.0,15.0,94.0,89.0,89.0,80.0,53.0,25.0,81.0,81.0,88.0
2021-02-09 13:04,ICW0W2100067,14.0,15.0,16.0,14.2,10.0,520.0,-9999,53.0,16.0,15.0,14.0,95.0,90.0,89.0,80.0,53.0,25.0,81.0,82.0,89.0
2021-02-09 13:05,ICW0W2100067,14.0,15.0,17.0,14.1,10.0,522.0,-9999,54.0,17.0,15.0,14.0,94.0,90.0,89.0,80.0,52.0,25.0,80.0,81.0,88.0
2021-02-09 13:06,ICW0W2100067,14.0,15.0,16.0,14.1,10.0,517.0,-9999,55.0,16.0,15.0,14.0,95.0,90.0,89.0,80.0,52.0,25.0,80.0,82.0,89.0
2021-02-09 13:07,ICW0W2100067,13.0,13.0,14.0,14.2,10.0,519.0,-9999,55.0,14.0,13.0,13.0,95.0,91.0,89.0,80.0,53.0,25.0,80.0,82.0,89.0
2021-02-09 13:08,ICW0W2100067,13.0,13.0,13.0,14.2,10.0,521.0,-9999,55.0,13.0,13.0,13.0,96.0,91.0,89.0,80.0,53.0,25.0,80.0,82.0,89.0
2021-02-09 13:09,ICW0W2100067,13.0,13.0,14.0,14.4,10.0,524.0,-9999,55.0,14.0,13.0,13.0,95.0,91.0,89.0,80.0,56.0,25.0,80.0,82.0,89.0
2021-02-09 13:10,ICW0W2100067,13.0,13.0,14.0,14.6,10.0,527.0,-9999,55.0,14.0,13.0,13.0,95.0,91.0,89.0,80.0,59.0,25.0,80.0,82.0,89.0
2021-02-09 13:11,ICW0W2100067,13.0,13.0,14.0,14.9,10.0,529.0,-9999,55.0,14.0,13.0,13.0,95.0,91.0,88.0,80.0,64.0,25.0,80.0,82.0,89.0
2021-02-09 13:12,ICW0W2100067,13.0,14.0,15.0,15.0,10.0,532.0,-9999,58.0,15.0,14.0,13.0,95.0,91.0,88.0,80.0,65.0,25.0,75.0,82.0,89.0
2021-02-09 13:13,ICW0W2100067,13.0,14.0,16.0,15.2,10.0,530.0,-9999,53.0,16.0,14.0,13.0,95.0,91.0,88.0,80.0,68.0,25.0,81.0,82.0,89.0
2021-02-09 13:14,ICW0W2100067,12.0,12.0,13.0,15.4,9.0,529.0,-9999,53.0,13.0,12.0,12.0,96.0,92.0,88.0,80.0,71.0,22.0,81.0,82.0,89.0
2021-02-09 13:15,ICW0W2100067,12.0,12.0,13.0,15.5,9.0,527.0,-9999,53.0,13.0,12.0,12.0,96.0,92.0,89.0,80.0,73.0,22.0,81.0,82.0,89.0
2021-02-09 13:16,ICW0W2100067,12.0,12.0,13.0,15.5,9.0,531.0,-9999,53.0,13.0,12.0,12.0,96.0,92.0,88.0,80.0,73.0,22.0,81.0,82.0,89.0
2021-02-09 13:17,ICW0W2100067,12.0,12.0,13.0,15.6,9.0,533.0,-9999,53.0,13.0,12.0,12.0,96.0,92.0,88.0,80.0,74.0,22.0,81.0,82.0,89.0
2021-02-09 13:18,ICW0W2100067,13.0,13.0,14.0,15.7,9.0,529.0,-9999,52.0,14.0,13.0,13.0,95.0,91.0,88.0,80.0,76.0,22.0,81.0,82.0,89.0
2021-02-09 13:19,ICW0W2100067,13.0,13.0,14.0,15.9,9.0,527.0,-9999,52.0,14.0,13.0,13.0,95.0,91.0,89.0,80.0,79.0,22.0,81.0,82.0,89.0
2021-02-09 13:20,ICW0W2100067,13.0,14.0,15.0,15.8,9.0,528.0,-9999,52.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,77.0,22.0,81.0,82.0,89.0
2021-02-09 13:21,ICW0W2100067,12.0,13.0,14.0,15.8,9.0,529.0,-9999,47.0,14.0,13.0,12.0,95.0,91.0,88.0,80.0,77.0,22.0,83.0,82.0,89.0
2021-02-09 13:22,ICW0W2100067,12.0,12.0,12.0,16.0,9.0,531.0,-9999,53.0,12.0,12.0,12.0,96.0,92.0,88.0,80.0,80.0,22.0,81.0,86.0,89.0
2021-02-09 13:23,ICW0W2100067,13.0,13.0,13.0,16.0,9.0,534.0,-9999,53.0,13.0,13.0,13.0,96.0,91.0,88.0,80.0,80.0,22.0,81.0,86.0,89.0
2021-02-09 13:24,ICW0W2100067,12.0,12.0,13.0,16.1,9.0,535.0,-9999,50.0,13.0,12.0,12.0,96.0,92.0,88.0,80.0,80.0,22.0,82.0,86.0,89.0
2021-02-09 13:25,ICW0W2100067,13.0,14.0,15.0,16.0,9.0,533.0,-9999,48.0,15.0,14.0,13.0,95.0,91.0,88.0,80.0,80.0,22.0,83.0,86.0,89.0
2021-02-09 13:26,ICW0W2100067,13.0,14.0,15.0,16.0,10.0,534.0,-9999,50.0,15.0,14.0,13.0,95.0,91.0,88.0,80.0,80.0,25.0,82.0,86.0,89.0
2021-02-09 13:27,ICW0W2100067,14.0,14.0,15.0,15.9,9.0,532.0,-9999,51.0,15.0,14.0,14.0,95.0,91.0,88.0,80.0,79.0,22.0,82.0,82.0,89.0
2021-02-09 13:28,ICW0W2100067,13.0,13.0,14.0,15.9,9.0,529.0,-9999,51.0,14.0,13.0,13.0,95.0,91.0,88.0,80.0,79.0,22.0,82.0,82.0,89.0
2021-02-09 13:29,ICW0W2100067,13.0,13.0,14.0,15.7,9.0,523.0,-9999,45.0,14.0,13.0,13.0,95.0,91.0,89.0,80.0,76.0,22.0,84.0,82.0,89.0
2021-02-09 13:30,ICW0W2100067,12.0,12.0,13.0,15.7,9.0,525.0,-9999,50.0,13.0,12.0,12.0,96.0,92.0,89.0,80.0,76.0,22.0,82.0,82.0,89.0
2021-02-09 13:31,ICW0W2100067,12.0,12.0,12.0,15.7,10.0,524.0,-9999,50.0,12.0,12.0,12.0,96.0,92.0,89.0,80.0,76.0,25.0,82.0,82.0,89.0
2021-02-09 13:32,ICW0W2100067,12.0,12.0,13.0,15.8,10.0,530.0,-9999,50.0,13.0,12.0,12.0,96.0,92.0,88.0,80.0,77.0,25.0,82.0,82.0,89.0
2021-02-09 13:33,ICW0W2100067,12.0,12.0,13.0,16.1,10.0,542.0,-9999,51.0,13.0,12.0,12.0,96.0,92.0,88.0,80.0,80.0,25.0,82.0,86.0,89.0
2021-02-09 13:34,ICW0W2100067,14.0,14.0,14.0,16.2,9.0,542.0,-9999,51.0,14.0,14.0,14.0,95.0,91.0,88.0,80.0,81.0,22.0,82.0,86.0,89.0
2021-02-09 13:35,ICW0W2100067,13.0,14.0,15.0,16.1,9.0,527.0,-9999,50.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,80.0,22.0,82.0,86.0,89.0
2021-02-09 13:36,ICW0W2100067,13.0,13.0,14.0,16.2,10.0,530.0,-9999,50.0,14.0,13.0,13.0,95.0,91.0,88.0,80.0,81.0,25.0,82.0,86.0,89.0
2021-02-09 13:37,ICW0W2100067,13.0,13.0,14.0,16.1,10.0,542.0,-9999,50.0,14.0,13.0,13.0,95.0,91.0,88.0,80.0,80.0,25.0,82.0,86.0,89.0
2021-02-09 13:38,ICW0W2100067,13.0,13.0,13.0,16.1,9.0,535.0,-9999,47.0,13.0,13.0,13.0,96.0,91.0,88.0,80.0,80.0,22.0,83.0,86.0,89.0
2021-02-09 13:39,ICW0W2100067,12.0,12.0,12.0,16.1,9.0,531.0,-9999,48.0,12.0,12.0,12.0,96.0,92.0,88.0,80.0,80.0,22.0,83.0,86.0,89.0
2021-02-09 13:40,ICW0W2100067,12.0,13.0,13.0,16.1,9.0,526.0,-9999,48.0,13.0,13.0,12.0,96.0,91.0,89.0,80.0,80.0,22.0,83.0,86.0,89.0
2021-02-09 13:41,ICW0W2100067,13.0,14.0,16.0,16.0,9.0,531.0,-9999,51.0,16.0,14.0,13.0,95.0,91.0,88.0,80.0,80.0,22.0,82.0,86.0,89.0
2021-02-09 13:42,ICW0W2100067,12.0,12.0,14.0,15.8,9.0,527.0,-9999,50.0,14.0,12.0,12.0,95.0,92.0,89.0,80.0,77.0,22.0,82.0,82.0,89.0
2021-02-09 13:43,ICW0W2100067,12.0,12.0,14.0,15.8,9.0,524.0,-9999,50.0,14.0,12.0,12.0,95.0,92.0,89.0,80.0,77.0,22.0,82.0,82.0,89.0
2021-02-09 13:44,ICW0W2100067,12.0,13.0,14.0,15.7,9.0,517.0,-9999,51.0,14.0,13.0,12.0,95.0,91.0,89.0,80.0,76.0,22.0,82.0,82.0,89.0
2021-02-09 13:45,ICW0W2100067,12.0,13.0,14.0,15.8,9.0,516.0,-9999,51.0,14.0,13.0,12.0,95.0,91.0,89.0,80.0,77.0,22.0,82.0,82.0,89.0
2021-02-09 13:46,ICW0W2100067,12.0,12.0,14.0,15.7,9.0,517.0,-9999,50.0,14.0,12.0,12.0,95.0,92.0,89.0,80.0,76.0,22.0,82.0,82.0,89.0
2021-02-09 13:47,ICW0W2100067,11.0,12.0,13.0,15.5,9.0,512.0,-9999,52.0,13.0,12.0,11.0,96.0,92.0,89.0,80.0,73.0,22.0,81.0,82.0,89.0
2021-02-09 13:48,ICW0W2100067,11.0,11.0,13.0,15.4,9.0,517.0,-9999,52.0,13.0,11.0,11.0,96.0,93.0,89.0,80.0,71.0,22.0,81.0,83.0,90.0
2021-02-09 13:49,ICW0W2100067,11.0,11.0,12.0,15.3,9.0,510.0,-9999,51.0,12.0,11.0,11.0,96.0,93.0,89.0,80.0,70.0,22.0,82.0,83.0,90.0
2021-02-09 13:50,ICW0W2100067,11.0,11.0,12.0,15.2,9.0,516.0,-9999,51.0,12.0,11.0,11.0,96.0,93.0,89.0,80.0,68.0,22.0,82.0,83.0,90.0
2021-02-09 13:51,ICW0W2100067,12.0,12.0,13.0,15.1,9.0,517.0,-9999,51.0,13.0,12.0,12.0,96.0,92.0,89.0,80.0,67.0,22.0,82.0,82.0,89.0
2021-02-09 13:52,ICW0W2100067,12.0,12.0,13.0,15.0,9.0,519.0,-9999,51.0,13.0,12.0,12.0,96.0,92.0,89.0,80.0,65.0,22.0,82.0,82.0,89.0
2021-02-09 13:53,ICW0W2100067,11.0,11.0,12.0,15.0,9.0,516.0,-9999,51.0,12.0,11.0,11.0,96.0,93.0,89.0,80.0,65.0,22.0,82.0,83.0,90.0
2021-02-09 13:54,ICW0W2100067,10.0,10.0,11.0,15.0,10.0,520.0,-9999,50.0,11.0,10.0,10.0,96.0,93.0,89.0,80.0,65.0,25.0,82.0,83.0,90.0
2021-02-09 13:55,ICW0W2100067,10.0,10.0,11.0,15.2,9.0,523.0,-9999,51.0,11.0,10.0,10.0,96.0,93.0,89.0,80.0,68.0,22.0,82.0,83.0,90.0
2021-02-09 13:56,ICW0W2100067,11.0,12.0,13.0,15.1,9.0,512.0,-9999,51.0,13.0,12.0,11.0,96.0,92.0,89.0,80.0,67.0,22.0,82.0,82.0,89.0
2021-02-09 13:57,ICW0W2100067,10.0,11.0,12.0,15.0,9.0,512.0,-9999,52.0,12.0,11.0,10.0,96.0,93.0,89.0,80.0,65.0,22.0,81.0,83.0,90.0
2021-02-09 13:58,ICW0W2100067,10.0,10.0,11.0,14.9,9.0,517.0,-9999,52.0,11.0,10.0,10.0,96.0,93.0,89.0,80.0,64.0,22.0,81.0,83.0,90.0
2021-02-09 13:59,ICW0W2100067,11.0,11.0,12.0,14.7,9.0,513.0,-9999,53.0,12.0,11.0,11.0,96.0,93.0,89.0,80.0,61.0,22.0,81.0,83.0,90.0
2021-02-09 14:00,ICW0W2100067,12.0,12.0,12.0,14.6,10.0,510.0,-9999,52.0,12.0,12.0,12.0,96.0,92.0,89.0,80.0,59.0,25.0,81.0,82.0,89.0
2021-02-09 14:01,ICW0W2100067,11.0,11.0,12.0,14.5,10.0,511.0,-9999,52.0,12.0,11.0,11.0,96.0,93.0,89.0,80.0,58.0,25.0,81.0,83.0,90.0
2021-02-09 14:02,ICW0W2100067,11.0,11.0,12.0,14.5,10.0,514.0,-9999,50.0,12.0,11.0,11.0,96.0,93.0,89.0,80.0,58.0,25.0,82.0,83.0,90.0
2021-02-09 14:03,ICW0W2100067,12.0,13.0,14.0,14.4,10.0,517.0,-9999,49.0,14.0,13.0,12.0,95.0,91.0,89.0,80.0,56.0,25.0,82.0,82.0,89.0
2021-02-09 14:04,ICW0W2100067,12.0,12.0,13.0,14.3,10.0,517.0,-9999,51.0,13.0,12.0,12.0,96.0,92.0,89.0,80.0,55.0,25.0,82.0,82.0,89.0
2021-02-09 14:05,ICW0W2100067,13.0,14.0,15.0,14.4,10.0,519.0,-9999,50.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,56.0,25.0,82.0,82.0,89.0
2021-02-09 14:06,ICW0W2100067,13.0,14.0,15.0,14.4,10.0,525.0,-9999,51.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,56.0,25.0,82.0,82.0,89.0
2021-02-09 14:07,ICW0W2100067,13.0,13.0,14.0,14.5,10.0,527.0,-9999,51.0,14.0,13.0,13.0,95.0,91.0,89.0,80.0,58.0,25.0,82.0,82.0,89.0
2021-02-09 14:08,ICW0W2100067,13.0,14.0,15.0,14.4,10.0,525.0,-9999,51.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,56.0,25.0,82.0,82.0,89.0
2021-02-09 14:09,ICW0W2100067,13.0,14.0,15.0,14.4,10.0,522.0,-9999,51.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,56.0,25.0,82.0,82.0,89.0
2021-02-09 14:10,ICW0W2100067,12.0,13.0,15.0,14.5,11.0,522.0,-9999,51.0,15.0,13.0,12.0,95.0,91.0,89.0,80.0,58.0,27.0,82.0,82.0,89.0
2021-02-09 14:11,ICW0W2100067,13.0,14.0,15.0,14.5,11.0,527.0,-9999,51.0,15.0,14.0,13.0,95.0,91.0,89.0,80.0,58.0,27.0,82.0,82.0,89.0
2021-02-09 14:12,ICW0W2100067,12.0,13.0,13.0,14.4,10.0,529.0,-9999,51.0,13.0,13.0,12.0,96.0,91.0,88.0,80.0,56.0,25.0,82.0,82.0,89.0
2021-02-09 14:13,ICW0W2100067,13.0,13.0,13.0,14.3,11.0,527.0,-9999,51.0,13.0,13.0,13.0,96.0,91.0,89.0,80.0,55.0,27.0,82.0,82.0,89.0
2021-02-09 14:14,ICW0W2100067,12.0,12.0,12.0,14.3,10.0,523.0,-9999,51.0,12.0,12.0,12.0,96.0,92.0,89.0,80.0,55.0,25.0,82.0,82.0,89.0
